word,form,qwerd,keyer,chord,usage
Doughy,d-o-e,Dyi,i,qdiy,70481
Drawee,d-r-o-e,Dryo,o,qdory,70482
Dubiety,d-u-b-I,Dubi,,qbdiu,70483
Dutiable,td-e-b,Ddeb,,qbde,70484
Eardrum,e2-d-r-m,Edrm,,qdemr,70485
Early reply,e-r-e-p,Erep,,qepr,70487
Earmark,e2-m-a-r-k,Emark,,qaekmr,70488
Eastbound,e-s-b,Esb,,qbes,70489
Eastbound track,e-s-b-t,Esbt,,qbest,70490
Easterly direction,e-s-r-e-d,Esred,,qders,70491
Easterly side,e-s-r-e-s,Esres,,qers,70492
Eastern division,e-s2-df,Esdf,,qdefs,70493
Eczema,e-s2-e-m-a,Esema,,qaems,70494
#NAME?,/-t,Tpp,pp,qcpt,70495
Eek,e-k,Eki,i,qeik,70496
Effervesce,e-f-e-v-e-s,Efeves,,qefsv,70497
Efflorescent,e-fl-r-e-s2-nt,Eflresnt,,qeflnrst,70498
#NAME?,^-e,Egpp,gpp,qcgpw,70499
#NAME?,^-ye,Ygpp,gpp,qegpy,70500
Either side,e-th2-s,Ehs,,qehs,70501
El paso,e-l-p-a-s,Elpas,,qaelps,70502
Elasicity,e-l-a-s-/-s,Elass,,qaels,70503
Election ,e-l-sh,Elzu,u,qeluz,70504
Electr-,e-l-/,Elqq,qq,qeql,70505
Electrical engineer,e2-l-/-n-j-e2,Elnje,,qejln,70506
Electrification,e-l-/-f,Elfo,o,qeflo,70507
Electrify,e-l-/-f,Elfu,u,qeflu,70508
Electrolier,e-l-/-l-e-r,Ellero,o,qelor,70509
Electromagnet,e-l-m-/-t,Elmt,,qelmt,70510
Electron,e-l-/-n,Eln,,qeln,70511
Eleemosynary,e-l-e-m-o-s,Elemos,,qelmos,70512
Ellipsoid,e-l-e-p-s2-o-e,Elepsy,,qelpsy,70513
Elusion,e-l-sh,Elzi,i,qeilz,70514
Emboss,m-b-o-s,Mboso,o,qbmos,70515
Emeritus,e-m-e2-t-u-s,Emetus,,qemstu,70516
Emollient,e-m-o-l-e-nt,Emolent,,qelmnot,70517
Empiric,m-p-e-r-k,Mperk,,qekmpr,70518
Employ ,m-p,Mpa,a,qamp,70519
Emulsify,e-m-u-l-s2-f,Emulsf,,qeflmsu,70520
Encomiastic,n-k-o-m-/-s2-t,Nkomst,,qkmnost,70521
Encyclical,n-s2-i-k-l-/-k,Nsiklk,,qiklns,70522
Enfranchise,n-fr-a-n-ch,Nfranc,,qacfnr,70523
Engineer of construction,n-j-e2-/-k-s-/-k-sh,Njekskz,,qejknsz,70524
Enrollment,n-r-o-l-m,Nrolm,,qlmnor,70525
Ensconce,n-s2-k-n-s,Nskns,,qkns,70526
Ensilage,n-s-e-l-j,Nselj,,qejlns,70527
Enter-,n-/,Neqq,eqq,qenq,70528
Entomology,n-tm-/-o2,Ntmo,,qmnot,70529
Entr-,n-/,Nrqq,rqq,qnrq,70530
Enunciate,e-n-u-n-s-ea,Enunse,,qensu,70531
Epaulette,e-p-o-l-e-t,Epolet,,qelopt,70532
Epical,e-p-/-k,Epko,o,qekop,70533
Epidermic,e-p-d-e-m-e-k,Epdemek,,qdekmp,70534
Epithelium,e-p-th-e2-l-m,Ephelm,,qehlmp,70535
Epitomize,e-p-tm-i-s,Eptmis,,qeimpst,70536
Epochal,e-p-/-k,Epku,u,qekpu,70537
Equability,e-k-/-b,Eqbo,o,qbeoq,70538
Equiangular,e-k-w-ea-ng-u,Eqengu,,qegnqu,70539
Equivocate,e-k-w-e-v-k,Eqevko,o,qekoqv,70540
Erasable,e-r-a-s-b,Erasb,,qabers,70541
Erectile,e-r-e-k-t-l,Erektl,,qeklrt,70542
Erectility,e-r-e-k-/-l,Erekl,,qeklr,70543
Erratum,e-r-a-tm,Eratm,,qaemrt,70544
Erupt,e-r-p,Erp,,qepr,70545
Escheat,e-s-ch-e-t,Escet,,qcest,70546
#NAME?,/-st,Stpp,pp,qpst,70547
Establish ,e-s2-t,Estw,w,qestw,70548
Estoppel,e-s2-t-pl,Estpl,,qelpst,70549
Et al.,e-t-a-l,Etal,,qaelt,70550
Etc.,e-t-s,Etsu,u,qestu,70551
Etch,e-ch,Ecu,u,qceu,70552
Ethyl,e-th2,Ehi,i,qehi,70553
Evaluate,e-v-l-e-u-t,Evlut,,qeltuv,70554
Even though,e-v-n-o,Evno,,qenov,70555
Every ,e-v,Evo,o,qeov,70556
Evict,e-v-e-k,Evek,,qekv,70557
Evocation,e-v-k-a-sh,Evkaz,,qaekvz,70558
Evolvutionist,e-v-o-l-sh-e-s,Evolzes,,qelosvz,70559
Ex officio,e-s2-o-f-e-s2-o,Xofeso,,qefosx,70560
Ex post facto,e-s-p-/-f,Xpf,,qfpx,70561
Exacerbation,e-s2s-r-b-a-sh,Xsrbaz,,qabrsxz,70562
Exclude,e-s-/-d,Xd,,qcdx,70564
Excruciate,e-s2-k-r-sh-ea-t,Xkrzet,,qekrtxz,70565
Executant,e-s2-k-nt,Xknt,,qkntx,70566
Exequatur,e-s2-e-k-w-a-t-e2,Xeqate,,qaeqtx,70567
Exhilarate,e-s-e-l-r-a,Xelra,,qaelrx,70568
Exiguous,e-s2-e-g,Xeg,,qegx,70569
Exoteric,e2s2-o-t-r-k,Esotrko,o,qekorst,70570
Expatriate,e-s-p-t-r-ea-t,Xptret,,qeprtx,70571
Expo,e-s-p-o,Xpou,u,qopux,70572
Exponential,e-s-p-o-n-sh,Xponz,,qnopxz,70573
Expositor,e-s-p-o-s-/-r,Xposr,,qoprsx,70574
Expropriate,e-s-pr-pr-ea-t,Xprpret,,qeprtx,70575
Expulsive,e-s-pl-s2-v,Xplsv,,qlpsvx,70576
Expunge,e-s-p-n-j,Xpnj,,qjnpx,70577
Extant ,e-s2-tn-t,Xtntu,u,qntux,70579
Extradite,e-s-/-d-i,Xdi,,qdix,70580
Extrude,e-s-/-d,Xdo,o,qdox,70581
Exuberancy,e-s2-e-u-b,Xubo,o,qboux,70582
Eye ,i,Iw,w,qciw,70583
Eyelet,i-l-e,Ileo,o,qeilo,70584
Facet,f-a-s2-e-t,Faset,,qaefst,70585
Facial ,f-a-sh,Fazo,o,qafoz,70586
Facultative,f-a-k-l-/-v,Faklv,,qafklv,70588
Faster than,f-a-s2-t-e-n,Fasteno,o,qaefnost,70589
Father-in-law,f-a-th2-l-o,Fahloo,o,qafhlo,70590
Federal ,f-e-d,Fedi,i,qdefi,70591
Federal employee,f-m-p-e,Fmpe,,qefmp,70592
Federal government,f-g-v,Fgv,,qfgv,70593
Federal reserve bank,fr-b,Frb,,qbfr,70594
Federal reserve board,fr-<-b,Frbo,o,qbfor,70595
Federated malay states,f-m-<-s,Fmso,o,qfmos,70596
Felicitate,f-e-l-e-s2-t-a,Felesta,,qaeflst,70597
Femur,f-e-m-u-r,Femur,,qefmru,70598
Ferial,f-e-r-l,Ferlu,u,qeflru,70599
Ferrule,f-e-r-l,Ferli,i,qefilr,70600
Fervent,f-e-v-nt,Fevnt,,qefntv,70601
Few days,f-d-a-s,Fdas,,qadfs,70602
Few minutes,f-mn-e-t-s,Fmmets,,qefmst,70603
Few moments,f-mn-s,Fmms,,qfms,70604
Few moments ago,f-mn-s2-g,Fmmsg,,qfgms,70605
Few months,f-mn-th-s,Fmmhs,,qfhms,70606
Few weeks,f-k-s,Fkso,o,qfkos,70607
Few years ago,fr-g,Frgo,o,qfgor,70608
#NAME?,/-f,Fpp,pp,qcfp,70609
Fiduciary,f-e-d-sh-r-e,Fedzre,,qdefrz,70610
Figured,f-e-g-r-/-t,Fegrt,,qefgrt,70611
First class,f-e-s2-k,Fesko,o,qefkos,70612
First class condition,f-e-s2-k-k-d-sh,Feskkdz,,qdefksz,70613
First class manner,f-e-s2-k-mn-e2,Feskmme,,qefkms,70614
Fission,f-e-sh,Fezo,o,qefoz,70615
Flagrance,fl-a-g,Flagi,i,qafgil,70616
Flatiron,fl-a-t-i-r-n,Flatirn,,qafilnrt,70617
Flexure,fl-e-x-r,Flexr,,qeflrx,70618
Fluorine,fl-r-e-n,Flren,,qeflnr,70619
Flywheel,fl-w-ia-l,Flwial,,qafilw,70620
Folder,f-o-ld-r,Foldr,,qdflor,70621
Foot ,f,Fk1,k1,q1fk,70622
For a certain time,f-s22-e-tn-tm,Fsetntm,,qefmnst,70623
For a day or two,f-d-a-t-u,Fdatu,,qadftu,70624
For a long time,fl-ng-tm,Flgtm,,qfglmt,70625
For a number of years,f-n-u-m-e-r-s,Fnumers,,qefmnrsu,70626
For example,f-e-s2-a-m,Fesam,,qaefms,70627
For him,f-e-m,Femo,o,qefmo,70628
For instance,f-n-s,Fns,,qfns,70629
For the,f-th,Fhu,u,qfhu,70630
For the purpose,f-th-p,Fhp,,qfhp,70631
For the time being,f-tm-b,Ftmb,,qbfmt,70632
For us,f-u-s,Fusu,u,qfsu,70633
For you,f-u,Fuw,w,qfuw,70634
For your convenience,f-u-k-v,Fukv,,qfkuv,70635
Forebear,f-b-a-r,Fbaro,o,qabfor,70636
Forename,f-n-a,Fna,,qafn,70637
Forgivable,f-g-e-/-b,Fgeb,,qbefg,70638
Formaldehyde,f-m-a-l,Fmal,,qaflm,70639
Free of charge,fr-e-ch-j,Frecj,,qcefjr,70640
Free on board,f-o-b,Fobo,o,qbfo,70641
Freight agent,f-/-a,Fau,u,qafu,70642
Freight auditor,f-/-o,Fow,w,qfow,70643
Freight car,f-k-r,Fkr,,qfkr,70644
Freight claim agent,f-k-/-a,Fka,,qafk,70645
Freight claim auditor,f-k-/-o,Fko,,qfko,70646
Freight engineer,f-n-j-e2,Fnje,,qefjn,70647
Freighter,fr-a-/-r,Frar,,qafr,70648
Frenetic,fr-e-n-/-a,Frena,,qaefnr,70649
Fretwork,fr-e-t-r-k,Fretrk,,qefkrt,70650
From the,f-m-th,Fmh,,qfhm,70652
From time to time,tm-tm,Tmtm,,qmtz,70653
From you,f-m-u,Fmuo,o,qfmou,70654
Ft. worth,f-t-u-th,Ftuh,,qfhtu,70655
Fugacious,f-e-u-g-a-sh,Fugaz,,qafguz,70656
Fumigate,f-e-u-m-e-g,Fumeg,,qefgmu,70657
Further than,f-th2-n,Fhn,,qfhn,70658
Fuschia,f-e-u-sh-ea,Fuze,,qefuz,70659
Fusibility,f-e-u-/-b,Fub,,qbfu,70660
Futurist,f-t-/-s2-t,Ftst,,qfst,70661
Gambit,g-a-m-b-t,Gambto,o,qabgmot,70662
Ganglion,g-a-ng-l-e-n,Ganglen,,qaegln,70663
Gargoyle,g-a-g-o-e-l,Gagyl,,qagly,70664
Garnishee,g-a-r-n-sh-e,Garnze,,qaegnrz,70665
Gave us,g-a-s,Gasi,i,qagis,70666
Gelatinoid,j-e-l-a-tn-o-e,Jelatny,,qaejlnty,70667
General ,j-n,Jnu,u,qjnu,70668
General auditor,j-/-o,Joa,a,qajo,70669
General baggage agent,j-b-g-a,Jbga,,qabgj,70670
General claim auditor,j-k-/-o,Jko,,qjko,70671
General freight agent,j-f-a,Jfa,,qafj,70672
General manager,j-<-m,Jm,,qbjm,70673
General manager eastern lines,j-<-m-e-s-l,Jmesl,,qejlms,70674
General manager western lines,j-<-m-u-e-s-l,Jmuesl,,qejlmsu,70675
General passenger agent,j-p-a,Jpa,,qajp,70676
General purchasing agent,j-pr-ch-/-a,Jprca,,qacjpr,70677
General ticket agent,j-t-e-k-a,Jteka,,qaejkt,70678
Genuflect,j-e-n-fl,Jenfl,,qefjln,70679
Geodetic,j-e-o-d-/-a,Jeoda,,qadejo,70680
Georgia ,g-a,Gau,u,qagu,70681
Germicide,j-e2-m-s-I,Jemsi,,qeijms,70682
Gerundive,j-e-r-nt-v,Jerntv,,qejnrtv,70683
Gesso,j-e-s2-o,Jeso,,qejos,70684
Get up,g-e-t-p,Getp,,qegpt,70685
Give away,g-e-/-n,Geno,o,qegno,70686
Give us,g-e-s,Gesu,u,qegsu,70687
Given us,g-e-s,Gesi,i,qegis,70688
Glad to hear from you,g-l-e-r-f-m-u,Glerfmu,,qefglmru,70689
Glad to see,g-l-s-e,Glse,,qegls,70690
Gladiolus,g-l-a-d-i-l-u-s,Gladilus,,qadgilsu,70691
Glassful,g-l-a-s2-f,Glasf,,qafgls,70692
Glazier,g-l-a-sh-e2,Glazeu,u,qaegluz,70693
Glob,g-l-o-b,Globo,o,qbglo,70694
Glyph,g-l-e-f,Glefo,o,qefglo,70695
Gnomon,n-o-mn,Nommo,o,qmno,70696
Gnostic,n-/-s2-t,Nsto,o,qnost,70697
Gob,g-o-b,Gobo,o,qbgo,70698
God ,g-o-d,Godi,i,qdgio,70699
Good-bye,g-b-i,Gbi,,qbgi,70700
Goodliness,g-/-e-n-e-s,Genes,,qegns,70701
Government of the united states,g-v-e-u-s,Gvus,,qgsuv,70702
Governness,g-v-e-s,Gves,,qegsv,70703
#NAME?,/-g,Gpp,pp,qcgp,70704
Grand haven,g-/-a-v-n,Gavn,,qagnv,70705
Grand rapids,g-/-r-a-p,Grap,,qagpr,70706
Grandiloquence,g-/-e-l-o-k,Geloqo,o,qegloq,70707
Granulate,g-r-a-n-/-u,Granu,,qagnru,70708
Gravamen,g-r-a-v-mn,Gravmm,,qagmrv,70709
Great britain,g-<-b,Gb,,qbgv,70710
Great britain and ireland,g-<-b-i,Gbio,o,qbgio,70711
Great deal,g-r-l,Grl,,qglr,70712
Great pleasure,g-r-p,Grp,,qgpr,70713
Greater than,g-r-r-n,Grrn,,qgnr,70714
#NAME?,/-g,Gppo,ppo,qgop,70715
Guarantor,g-a2-nt-r,Gantr,,qagnrt,70716
Guatamala,g-a-tm,Gatm,,qagmt,70717
Gubanatorial,g-b-n-a-t-r-l,Gbnatrl,,qabglnrt,70718
Gudalajara,g-a-d-l,Gadl,,qadgl,70719
Gunstock,g-n-s2-t-o,Gnsto,,qgnost,70720
Gusset,g-u-s2-e-t,Guset,,qegstu,70721
Gymnast,j-e-m-n-a-s,Jemnaso,o,qaejmnos,70722
Gyrate,j-i-r-a,Jira,,qaijr,70723
Habeas corpus,a-b-<-k,Abk,,qabk,70724
Habituate,^-h-\-a-b-t-e-u-t,Habtut,,qabhtu,70725
Had been,a-d-b,Adb,,qabd,70726
Hailstone,^-h-\-a-l-s2-t-o-n,Halston,,qahlnost,70727
Halloween,^-h-\-a-l-o-e-n,Halyn,,qahlny,70728
Halogen,^-h-\-a-l-o-j,Haloj,,qahjlo,70729
Hand in hand,^-h-\-nt-nt,Hntnt,,qhnt,70730
Hankow,^-h-\-a-nk,Haq,,qahq,70731
Has been,a-s-b,Asb,,qabs,70732
Has been done,a-s-b-tn,Asbtn,,qabnst,70733
Has done,a-s2-tn,Astn,,qanst,70734
Hassock,^-h-\-a-s2-k,Hask,,qahks,70735
Have been,v-b,Vbo,o,qbov,70736
Have been able,v-b-a,Vba,,qabv,70737
Have done,v-tn,Vtn,,qntv,70738
Hawaii ,^-h-\-i,Hiu,u,qhiu,70739
Haycock,^-h-\-a-k-k,Hakk,,qahk,70740
He always,e-l-s,Elsu,u,qelsu,70741
He can,e-k,Eka,a,qaek,70742
He can't,e-k-t,Ekt,,qekt,70743
He did,e-td,Eddu,u,qdeu,70744
He had,^-h-\-e-d,Heda,a,qadeh,70745
He has,i-s,Isi,i,qisz,70746
He is,e-s,Esi,i,qeis,70747
He is to be,e-s2-t-b,Estbo,o,qbeost,70748
He must,e-m-s,Emso,o,qemos,70749
He says,e2-ss,Essu,u,qesu,70750
He was,e-o-s,Eoso,o,qeos,70751
He was not,e-o-s2-nt,Eosnt,,qenost,70752
He will,e-l,Elk3,k3,q3ekl,70753
Headwork,^-h-\-e-d-r-k,Hedrk,,qdehkr,70754
Hecatomb,^-h-\-e-k-a-tm,Hekatm,,qaehkmt,70755
Hegira,^-h-\-e-j-e-r-a,Hejera,,qaehjr,70756
Hekto-,^-h-\-e-k,Hekqq,qq,qehkq,70757
Hematite,^-h-\-e-m-a-t-i,Hemati,,qaehimt,70758
Hepatica,^-h-\-e-p-t-e-k-a,Hepteka,,qaehkpt,70759
Heptangular,^-h-\-e-p-t-a-ng-u,Heptangu,,qaeghnptu,70760
Herbivorous,^-h-\-e-r-b-e-v,Herbev,,qbehrv,70761
Here and there,^-h-\-e-r-th2,Herh,,qehr,70762
Hereby,^-h-\-e-r-b,Herbo,o,qbehor,70763
Heritability,^-h-\-e2-t-/-b,Hetb,,qbeht,70764
Heritable,^-h-\-e2-t-b,Hetbo,o,qbehot,70765
Hesitance,^-h-\-e-s2-tn-s,Hestns,,qehnst,70766
Hexangular,^-h-\-e-s2-a-ng-u,Hesangu,,qaeghnsu,70767
Highborn,^-h-\-i-b-o-n,Hibon,,qbhino,70768
Higher than,^-h-\-i-r-n,Hirn,,qhinr,70769
High-handed,^-h-\-i-^-h-\-nt-d,Hihntd,,qdhint,70770
Highway ,i2-n,Inu,u,qinu,70771
His attention,s2-tn-sh,Stnz,,qnstz,70772
Hoggish,^-h-\-o-g-sh,Hogz,,qghoz,70773
Hogweed,^-h-\-o-g-w-e-d,Hogwed,,qdeghow,70774
Homologous,^-h-\-o-m-o-l-g,Homolg,,qghlmo,70775
Homonym,^-h-\-o-mn-e-m,Hommem,,qehmo,70776
Homunculus,^-h-\-o-m-nk,Homq,,qhmoq,70777
Honorarium,o-n-e-r-r-m,Onerrm,,qemnor,70778
#NAME?,/-d,Dpp,pp,qdpz,70779
Hookworm,^-h-\-u-k-u-u-m,Hukuum,,qhkmu,70780
Hope to hear from you,o-p-e-r-f-m-u,Operfmu,,qefmopru,70781
Hope to receive,o-pr-s-e,Oprse,,qeoprs,70782
Horrify,^-h-\-o-r-f,Horf,,qfhor,70783
Horsehide,^-h-\-o-r-s2-i-d,Horsid,,qdhiors,70784
Horsepower,^-h-\-p,Hp,,qchp,70785
Hortatory,^-h-\-o-t-a-t-r-e,Hotatre,,qaehort,70786
House and senate,u-s-s2-e-n,Ussen,,qensu,70787
House committee,u-s2-k-e,Uske,,qeksu,70788
House of representatives,u-s-r,Usro,o,qorsu,70789
How many of them,a-u-mn-e-th-m,Wmmehm,,qehmw,70790
Humidify,^-h-\-e-u-m-e-df,Humedf,,qdefhmu,70791
Humidor,^-h-\-e-u-m-e-d-r,Humedr,,qdehmru,70792
Hundred ,n,Nk4,k4,q4kn,70793
Hyaline,^-h-\-i-l-e-n,Hilen,,qehiln,70794
Hydra-,i-/,Iaqq,aqq,qaiqz,70795
Hydro-,i-/,Ioqq,oqq,qioqz,70795
Hydr-,i-/,Iqq,qq,qiqz,70795
Hydroelectric,^-h-\-i-d-r-e-l-/-k,Hidrelk,,qdehiklr,70796
Hydrostatics,^-h-\-i-d-r-o-s2-t-/-a-s,Hidrostas,,qadhiorst,70797
Hyperbola,^-h-\-i-pr-bl-a,Hiprbla,,qabhilpr,70798
Hypercritical,^-h-\-i-p-e-r-k-r-/-ya,Hiperkrya,,qaehikpry,70799
Hypertrophy,^-h-\-i-p-e2-t-r-o-f-e,Hipetrofe,,qefhioprt,70800
Hyphened,^-h-\-i-f-nt,Hifnt,,qfhint,70801
Hypnosis,^-h-\-e-p-n-ss,Hepnss,,qehnps,70802
Hypnotist,^-h-\-e-p-n-o-t-e-s,Hepnotes,,qehnopst,70803
Hypoteneuse,^-h-\-i-p-tn-u-s,Hiptnus,,qhinpstu,70804
Hypothecate,^-h-\-i-p-th-e-k,Hiphek,,qehikp,70805
I always,a-l-s,Alsi,i,qails,70806
I am,a-m,Amk1,k1,q1akm,70807
I am not,a-m-n,Amno,o,qamno,70808
I am of the opinion,a-m-o-p-n,Amopn,,qamnop,70809
I am sorry,a-m-s2-o,Amso,,qamos,70810
I am sure,a-m-sh,Amzu,u,qamuz,70811
I believe,a-b-e,Abeu,u,qabeu,70812
I can,a-k,Akw,w,qakw,70813
I cannot understand,a-k-n-/-s2-tn,Aknstn,,qaknst,70814
I can't,a-k-t,Aktu,u,qaktu,70815
I desire to thank you,a-d-s2-th-u,Adshu,,qadhsu,70816
I do not,a-tn,Atno,o,qanot,70817
I do not believe,a-tn-b-e,Atnbe,,qabent,70818
I do not know,a-tn-o,Atnoo,o,qanot,70819
I do not see,a-tn-s-e,Atnse,,qaenst,70820
I do not understand,a-tn-/-s2-tn,Atnstn,,qanst,70821
I don't,a-d-o-n,Adono,o,qadno,70822
I had,i-d,Idi,i,qbdi,70823
I have,a-v,Avu,u,qauv,70824
I hope to hear,i-p-e-r,Iper,,qeipr,70826
I must say,a-m-s-s-a,Amssa,,qams,70827
I should like to have,a-sh-d-l-a-v,Azdlav,,qadlvz,70828
I should like to know,a-sh-d-l-a-n-o,Azdlano,,qadlnoz,70829
I think it is,a-th-t-s,Ahts,,qahst,70830
I think that,a-th-th-a,Ahha,,qahv,70831
I told him,a-t-o-m,Atomo,o,qamot,70832
I understand,a-/-s2-tn,Astno,o,qanost,70833
I understood,a-/-s2-t-u,Astuo,o,qaostu,70834
I want,a-nt,Antu,u,qantu,70835
I went,i-nt,Intu,u,qintu,70836
I will,a-l,Alk1,k1,q1akl,70837
I will be,a-l-b,Albe,e,qabel,70838
I wish,a-u-sh,Wz,,qcwz,70839
I would,a-d,Adi,i,qadi,70840
Ibex,i-b-e-x,Ibex,,qbeix,70841
Ice house,i-s2-u-s,Isus,,qisu,70842
Ichor,i-k-r,Ikr,,qikr,70843
Icon,i-k-n,Ikn,,qikn,70844
Iconoclast,i-k-n-k-l-a-s,Iknklas,,qaiklns,70845
If the,e-f-th,Efh,,qefh,70846
If you,e-f-u,Efu,,qefu,70847
If you are,e-f-u-r,Efur,,qefru,70848
If you want,e-f-u-nt,Efunt,,qefntu,70849
If you will,e-f-u-l,Eful,,qeflu,70850
Imbroglio,e-m-br-o-l-e-o,Embroleo,,qbelmor,70851
Immaculately,e-m-a-k-/-u-e,Emakue,,qaekmu,70852
Immanence,e-mn-s,Emmsi,i,qeims,70853
Immigrate,e-m-e-g,Emegi,i,qegim,70854
Immure,e-m-u-r,Emur,,qemru,70855
Impedance,m-p-e2-tn-s,Mpetns,,qemnpst,70856
Impend,m-jnt,Mjnt,,qjmnt,70857
Imperforate,m-pr-fr-a,Mprfra,,qafmpr,70858
Impersonate,m-pr-s2-n-a-t,Mprsnat,,qamnprst,70859
Imposter,m-p-o-s2-t-e2,Mposte,,qemopst,70860
Imprecate,m-pr-e-k,Mprek,,qekmpr,70861
Impresciptible,m-pr-e-s2-k-r-b,Mpreskrb,,qbekmprs,70862
Imprimatur,m-pr-e-m-a-t-e2,Mpremate,,qaemprt,70863
In a day or two,nt-a-t-u,Ntatu,,qantu,70864
In a week or two,n-e-k-t-u,Nektu,,qekntu,70865
In addition to that,n-a-d-sh-th-a,Nadzha,,qadhnz,70866
In advance,n-v-a-n-s,Nvans,,qansv,70867
In answer to your letter,n-a-n-s2-u-l-e,Nansule,,qaelnsu,70868
In due course,nt-u-k-r-s,Ntukrs,,qknrstu,70869
In due time,nt-u-tm,Ntutm,,qmntu,70870
In exchange,n-e-s-ch,Nxc,,qcens,70871
In full,n-f-u,Nfuu,u,qfnu,70872
In his,n-s,Nsa,a,qans,70873
In my judgment,mn-i-j,Mmij,,qijm,70874
In my opinion,mn-a-p-n,Mmapn,,qamnp,70875
In order to be able,n-o-d-b-a,Nodba,,qabdno,70876
In order to judge,n-o-d-j-j,Nodjj,,qdjno,70877
In order to prepare,n-o-d-pr-e-p,Nodprep,,qdenopr,70878
In order to receive,n-o-d-r-s-e,Nodrse,,qdenors,70879
In order to see,n-o-d-s-e,Nodse,,qdenos,70880
In other words,n-e-rd-s,Nerds,,qdenrs,70881
In our,n-r,Nro,o,qnor,70882
In re,n-r-e,Nre,,qenr,70883
In reference to the matter,n-r-f-m-a-t,Nrfmat,,qafmnrt,70884
In regard to the matter,n-r-e-m-a-t,Nremat,,qaemnrt,70885
In reply,n-r-e-p,Nrep,,qenpr,70886
In reply to your,n-r-e-p-u,Nrepu,,qenpru,70887
In such a manner,n-s-ch-mn-e2,Nscmme,,qcemns,70888
In the,n-th,Nh,,qhnv,70889
In the course of time,n-k-r-s2-tm,Nkrstm,,qkmnrst,70890
In the first instance,n-f-e-s2-n-s,Nfesns,,qefns,70891
In the first place,n-f-e-s-/-p,Nfesp,,qefnps,70892
In the future,n-f-t,Nft,,qfnt,70893
In the house,n-u-s,Nuso,o,qnosu,70894
In the market,mn-r,Mmro,o,qmor,70895
In the matter,mn-a-t,Mmat,,qamt,70896
In the meantime,mn-tm,Mmtmo,o,qmot,70897
In the morning,n-th-mn-\-h,Nhmmg,,qghmn,70898
In the second place,n-s2-e-k-/-p,Nsekp,,qeknps,70899
In the world,n-u-u,Nuuo,o,qnou,70901
In this,n-ths,Nhs,,qhns,70902
In touch ,t-ch,Tco,o,qcot,70903
In view of the fact that,n-v-f-th-a,Nvfha,,qafhnv,70904
In which,n-ch,Nco,o,qcno,70905
In your line of business,n-u-l-a-n-b-s,Nulanbs,,qablnsu,70906
Inability,e-n-/-b,Enbo,o,qbeno,70907
Inadvertent,e-n-a-v-tn,Enavtn,,qaentv,70908
Inapposite,e-n-a-p-o-s,Enapos,,qaenops,70909
Inappreciative,e-n-a-pr-e-sh-/-v,Enaprezv,,qaenprvz,70910
Inapt,e-n-a-p-t,Enapt,,qaenpt,70911
Incandesce,n-k-d-e-s,Nkdes,,qdekns,70912
Incarcerate,n-k-r-s-e-r-a,Nkrsera,,qaeknrs,70913
Incinerate,n-s2-e-n-r-a,Nsenra,,qaenrs,70914
Incombustible,n-k-b-u-s-b,Nkbusb,,qbknsu,70916
Income tax,n-k-t-a-x,Nktax,,qakntx,70917
Incommensurate,n-k-mn-sh-u-t,Nkmmzut,,qkmntuz,70918
Incorporate ,e-nk,Eqo,o,qeoq,70919
Inculpate,n-k-l-p-a-t,Nklpat,,qaklnpt,70920
Incunabula,n-k-e-u-n-a-b,Nkunab,,qabknu,70921
Indefatiguable,n-df-a-t,Ndfat,,qadfnt,70922
Indemify,n-tm-n-f,Ntmnf,,qfmnt,70923
Indention,n-tn-sh,Ntnzo,o,qnotz,70925
Indestr-,nt-s-/,Ntsqq,qq,qnqst,70926
Indiana ,e-n,Enw,w,qenw,70928
Indicia,nt-sh-ea,Ntze,,qentz,70929
Indispensible,nt-s-p,Ntsp,,qnpst,70930
Individualist,nt-v-/-s2-t,Ntvsto,o,qnostv,70931
Indorsee,nt-o-s-e,Ntose,,qenost,70932
Induct,nt-u-k,Ntuk,,qkntu,70933
Inductance,nt-u-k-n-s,Ntukns,,qknstu,70934
Inebriety,e-n-e-br-i,Enebri,,qbeinr,70935
Ineluctable,e-n-e-l-u-k,Eneluk,,qeklnu,70936
Inequity,e-n-e-k-w-e-t-e,Eneqeteo,o,qenoqt,70937
Inerrant,e-n-e-r-a-nt,Enerant,,qaenrt,70938
Infatuate,n-f-a-t-e-u-t,Nfatut,,qafntu,70939
Infelicity,n-f-e-l-/-s,Nfels,,qeflns,70940
Inflect,n-fl,Nflo,o,qflno,70941
Influential,n-f-s2h,Nfsh,,qfhns,70942
Infrangible,n-fr-a-n-j,Nfranj,,qafjnr,70943
Ingestion,n-j-e-sh,Njez,,qejnz,70944
#NAME?,/-e,Epp,pp,qepz,70945
#NAME?,/-s2,Spp,pp,qspz,70946
Inherent,e-n-^-h-\-e2-nt,Enhent,,qehnt,70947
Inject,n-j-k,Njk,,qjkn,70948
Innoculate,e-n-o-k-/-u,Enoku,,qeknou,70949
Inpatient,n-p-a-sh-t,Npazt,,qanptz,70950
Insanitary,n-s2-a-n-e-t-r-e,Nsanetre,,qaenrst,70951
Insecticide,n-s2-e-k-s-i,Nseksi,,qeikns,70952
Insectivorous,n-s2-e-k-v-r-u-s,Nsekvrus,,qeknrsuv,70953
Insentient,n-s2-e-n-sh-t,Nsenzt,,qenstz,70954
Inset,n-s2-e-t,Nseto,o,qenost,70955
